13/10/2022 10:58:00.630145
Waveform Generator Sample Rate,1000Hz
Keithley Sample Rate,1000Hz
Search Coil Sample Rate,1000Hz
-0.115,0.512,0.536
-0.116,0.501,0.526
-0.116,0.489,0.515
-0.116,0.484,0.506
-0.116,0.485,0.500
-0.117,0.491,0.497
-0.117,0.500,0.498
-0.117,0.513,0.503
-0.118,0.529,0.511
-0.118,0.542,0.521
-0.118,0.556,0.531
-0.118,0.569,0.542
-0.118,0.577,0.553
-0.118,0.583,0.561
-0.118,0.585,0.567
-0.119,0.578,0.570
-0.120,0.568,0.569
-0.120,0.554,0.564
-0.119,0.539,0.556
-0.120,0.525,0.547
-0.120,0.512,0.536
-0.120,0.500,0.525
-0.120,0.488,0.514
-0.120,0.484,0.505
-0.120,0.485,0.500
-0.121,0.491,0.497
-0.120,0.500,0.499
-0.121,0.514,0.504
-0.121,0.529,0.512
-0.122,0.543,0.521
-0.122,0.556,0.532
-0.122,0.569,0.542
-0.122,0.578,0.552
-0.123,0.584,0.561
-0.122,0.585,0.568
-0.123,0.577,0.570
-0.123,0.568,0.569
-0.123,0.553,0.563
-0.123,0.539,0.555
-0.123,0.524,0.546
-0.124,0.511,0.536
-0.124,0.499,0.524
-0.124,0.488,0.513
-0.124,0.484,0.505
-0.124,0.485,0.499
-0.124,0.491,0.497
-0.124,0.501,0.499
-0.125,0.515,0.504
-0.125,0.530,0.512
-0.125,0.544,0.522
-0.126,0.557,0.532
-0.126,0.569,0.543
-0.126,0.578,0.553
-0.126,0.584,0.562
-0.126,0.585,0.568
-0.127,0.578,0.570
-0.127,0.567,0.569
-0.127,0.553,0.563
-0.127,0.538,0.555
-0.127,0.524,0.545
-0.127,0.511,0.535
-0.127,0.498,0.524
-0.128,0.488,0.513
-0.128,0.484,0.505
-0.128,0.485,0.499
-0.128,0.492,0.497
-0.128,0.502,0.499
-0.129,0.516,0.504
-0.129,0.530,0.512
-0.129,0.545,0.522
-0.130,0.558,0.533
-0.130,0.570,0.543
-0.130,0.579,0.554
-0.130,0.585,0.563
-0.130,0.584,0.568
-0.131,0.577,0.570
-0.131,0.567,0.568
-0.131,0.552,0.563
-0.131,0.537,0.555
-0.131,0.523,0.545
-0.132,0.511,0.534
-0.131,0.498,0.523
-0.131,0.488,0.512
-0.131,0.484,0.504
-0.132,0.487,0.500
-0.132,0.493,0.498
-0.132,0.502,0.499
-0.133,0.517,0.505
-0.133,0.531,0.513
-0.133,0.545,0.523
-0.134,0.558,0.533
-0.134,0.570,0.544
-0.133,0.579,0.555
-0.134,0.585,0.564
-0.134,0.585,0.569
-0.134,0.577,0.571
-0.135,0.566,0.569
-0.134,0.552,0.563
-0.135,0.537,0.555
-0.135,0.523,0.545
-0.135,0.510,0.535
-0.135,0.497,0.523
-0.135,0.487,0.513
-0.135,0.484,0.504
-0.136,0.486,0.499
-0.136,0.493,0.498
-0.136,0.503,0.499
-0.137,0.517,0.506
-0.137,0.532,0.513
-0.137,0.546,0.523
-0.137,0.559,0.534
-0.137,0.571,0.545
-0.137,0.579,0.554
-0.138,0.584,0.563
-0.138,0.585,0.569
-0.138,0.576,0.570
-0.139,0.566,0.568
-0.138,0.551,0.562
-0.138,0.536,0.554
-0.139,0.522,0.544
-0.139,0.510,0.534
-0.139,0.497,0.523
-0.139,0.487,0.512
-0.139,0.484,0.504
-0.139,0.486,0.499
-0.140,0.493,0.498
-0.140,0.503,0.500
-0.140,0.518,0.506
-0.141,0.532,0.514
-0.141,0.546,0.524
-0.141,0.559,0.534
-0.142,0.571,0.545
-0.141,0.579,0.555
-0.141,0.585,0.563
-0.141,0.584,0.569
-0.142,0.576,0.570
-0.143,0.565,0.568
-0.143,0.550,0.562
-0.142,0.536,0.554
-0.143,0.523,0.544
-0.143,0.510,0.534
-0.143,0.497,0.522
-0.143,0.488,0.512
-0.143,0.484,0.504
-0.143,0.486,0.499
-0.143,0.494,0.498
-0.144,0.504,0.500
-0.144,0.519,0.506
-0.145,0.533,0.514
-0.145,0.547,0.524
-0.145,0.560,0.535
-0.145,0.572,0.545
-0.145,0.580,0.555
-0.145,0.585,0.564
-0.145,0.583,0.569
-0.146,0.575,0.570
-0.146,0.565,0.568
-0.146,0.550,0.561
-0.147,0.535,0.554
-0.146,0.521,0.543
-0.147,0.508,0.533
-0.147,0.496,0.522
-0.147,0.487,0.511
-0.147,0.484,0.503
-0.147,0.488,0.499
-0.147,0.494,0.498
-0.147,0.505,0.500
-0.148,0.520,0.507
-0.149,0.534,0.515
-0.149,0.548,0.525
-0.149,0.561,0.535
-0.149,0.572,0.547
-0.149,0.581,0.556
-0.149,0.586,0.564
-0.149,0.584,0.570
-0.150,0.575,0.570
-0.150,0.565,0.568
-0.150,0.549,0.562
-0.150,0.535,0.553
-0.150,0.521,0.543
-0.150,0.508,0.532
-0.150,0.496,0.522
-0.151,0.487,0.511
-0.151,0.484,0.503
-0.151,0.487,0.499
-0.152,0.495,0.498
-0.152,0.505,0.500
-0.152,0.520,0.507
-0.152,0.535,0.515
-0.153,0.549,0.525
-0.153,0.562,0.536
-0.153,0.572,0.547
-0.153,0.581,0.556
-0.152,0.585,0.565
-0.153,0.584,0.569
-0.154,0.575,0.570
-0.154,0.564,0.568
-0.154,0.548,0.561
-0.154,0.535,0.553
-0.154,0.521,0.543
-0.155,0.508,0.532
-0.154,0.495,0.521
-0.155,0.487,0.511
-0.155,0.484,0.503
-0.155,0.487,0.499
-0.155,0.495,0.498
-0.155,0.505,0.501
-0.156,0.521,0.507
-0.157,0.535,0.516
-0.156,0.549,0.526
-0.156,0.562,0.536
-0.157,0.573,0.547
-0.156,0.581,0.557
-0.157,0.585,0.565
-0.157,0.583,0.570
-0.158,0.574,0.571
-0.158,0.564,0.568
-0.158,0.547,0.561
-0.158,0.534,0.553
-0.158,0.520,0.543
-0.158,0.507,0.532
-0.158,0.495,0.521
-0.158,0.486,0.511
-0.159,0.484,0.503
-0.159,0.488,0.499
-0.159,0.496,0.498
-0.159,0.506,0.501
-0.160,0.522,0.508
-0.160,0.536,0.516
-0.160,0.550,0.526
-0.161,0.563,0.537
-0.161,0.574,0.548
-0.161,0.581,0.558
-0.161,0.586,0.566
-0.161,0.583,0.570
-0.162,0.574,0.570
-0.162,0.563,0.567
-0.162,0.547,0.561
-0.162,0.533,0.552
-0.162,0.519,0.542
-0.162,0.506,0.531
-0.162,0.494,0.520
-0.162,0.486,0.510
-0.162,0.484,0.502
-0.163,0.488,0.498
-0.163,0.496,0.498
-0.163,0.507,0.501
-0.164,0.522,0.508
-0.164,0.537,0.516
-0.164,0.550,0.527
-0.164,0.563,0.537
-0.164,0.573,0.548
-0.165,0.582,0.557
-0.164,0.586,0.565
-0.165,0.582,0.569
-0.166,0.574,0.570
-0.166,0.562,0.567
-0.166,0.547,0.560
-0.165,0.533,0.552
-0.166,0.519,0.542
-0.166,0.506,0.531
-0.166,0.494,0.519
-0.166,0.486,0.510
-0.166,0.484,0.502
-0.166,0.488,0.498
-0.167,0.496,0.498
-0.167,0.507,0.501
-0.167,0.523,0.508
-0.168,0.537,0.517
-0.168,0.551,0.527
-0.168,0.564,0.538
-0.168,0.574,0.549
-0.168,0.582,0.558
-0.168,0.586,0.566
-0.169,0.582,0.570
-0.169,0.573,0.570
-0.169,0.562,0.567
-0.169,0.546,0.560
-0.169,0.532,0.551
-0.169,0.518,0.541
-0.170,0.506,0.531
-0.170,0.493,0.519
-0.170,0.486,0.510
-0.170,0.484,0.502
-0.170,0.489,0.498
-0.170,0.497,0.498
-0.171,0.508,0.502
-0.171,0.524,0.509
-0.171,0.538,0.517
-0.172,0.552,0.528
-0.172,0.564,0.538
-0.172,0.574,0.549
-0.172,0.582,0.559
-0.172,0.586,0.566
-0.173,0.581,0.570
-0.173,0.573,0.570
-0.173,0.561,0.567
-0.173,0.545,0.560
-0.173,0.532,0.551
-0.173,0.518,0.541
-0.174,0.505,0.530
-0.173,0.493,0.519
-0.174,0.486,0.509
-0.174,0.484,0.502
-0.175,0.489,0.499
-0.175,0.498,0.498
-0.175,0.509,0.502
-0.175,0.525,0.509
-0.176,0.538,0.518
-0.176,0.553,0.529
-0.176,0.565,0.539
-0.176,0.575,0.550
-0.176,0.583,0.559
-0.176,0.587,0.569
-0.177,0.582,0.572
-0.177,0.573,0.571
-0.177,0.561,0.567
-0.177,0.545,0.560
-0.177,0.531,0.551
-0.177,0.517,0.541
-0.177,0.505,0.530
-0.177,0.492,0.519
-0.178,0.485,0.509
-0.177,0.485,0.502
-0.178,0.489,0.498
-0.179,0.498,0.498
-0.179,0.510,0.502
-0.178,0.526,0.510
-0.179,0.539,0.519
-0.179,0.553,0.529
-0.179,0.566,0.540
-0.180,0.576,0.551
-0.180,0.583,0.559
-0.180,0.587,0.568
-0.180,0.582,0.571
-0.181,0.572,0.571
-0.181,0.560,0.567
-0.181,0.544,0.560
-0.180,0.530,0.551
-0.181,0.517,0.540
-0.182,0.504,0.529
-0.182,0.492,0.518
-0.181,0.486,0.508
-0.181,0.485,0.502
-0.182,0.490,0.498
-0.182,0.498,0.498
-0.182,0.511,0.503
-0.183,0.526,0.510
-0.183,0.539,0.519
-0.183,0.554,0.529
-0.183,0.566,0.540
-0.183,0.576,0.551
-0.183,0.583,0.560
-0.184,0.587,0.567
-0.184,0.581,0.570
-0.184,0.572,0.570
-0.185,0.559,0.566
-0.185,0.543,0.559
-0.185,0.530,0.550
-0.185,0.516,0.539
-0.185,0.504,0.529
-0.185,0.492,0.518
-0.185,0.485,0.508
-0.186,0.485,0.502
-0.186,0.490,0.498
-0.186,0.498,0.498
-0.186,0.511,0.503
-0.187,0.527,0.511
-0.187,0.540,0.519
-0.187,0.554,0.530
-0.187,0.567,0.540
-0.187,0.577,0.551
-0.187,0.583,0.560
-0.188,0.587,0.568
-0.188,0.581,0.571
-0.188,0.571,0.570
-0.188,0.559,0.566
-0.189,0.543,0.559
-0.189,0.530,0.550
-0.189,0.515,0.539
-0.189,0.504,0.528
-0.189,0.491,0.517
-0.189,0.485,0.508
-0.189,0.485,0.502
-0.190,0.490,0.498
-0.190,0.499,0.499
-0.190,0.512,0.503
-0.191,0.528,0.511
-0.191,0.541,0.520
-0.191,0.555,0.530
-0.191,0.567,0.541
-0.191,0.577,0.552
-0.191,0.584,0.561
-0.191,0.587,0.568
-0.192,0.580,0.571
-0.192,0.571,0.571
-0.192,0.558,0.566
-0.192,0.542,0.558
-0.192,0.529,0.549
-0.192,0.516,0.539
-0.193,0.503,0.528
-0.193,0.491,0.517
-0.193,0.485,0.508
-0.193,0.486,0.501
-0.194,0.491,0.498
-0.194,0.500,0.499
-0.194,0.512,0.503
-0.194,0.528,0.511
-0.195,0.541,0.520
-0.195,0.556,0.530
-0.195,0.567,0.541
-0.195,0.577,0.552
-0.195,0.584,0.561
-0.195,0.587,0.568
-0.196,0.580,0.570
-0.196,0.570,0.569
-0.196,0.557,0.565
-0.196,0.542,0.557
-0.196,0.529,0.549
-0.197,0.515,0.538
-0.196,0.503,0.527
-0.197,0.490,0.516
-0.197,0.486,0.507
-0.197,0.486,0.501
-0.197,0.491,0.499
-0.198,0.500,0.499
-0.198,0.513,0.504
-0.198,0.529,0.512
-0.199,0.542,0.521
-0.199,0.556,0.531
-0.199,0.568,0.542
-0.199,0.578,0.552
-0.199,0.584,0.562
-0.199,0.587,0.568
-0.199,0.579,0.571
-0.200,0.570,0.570
-0.200,0.557,0.565
-0.200,0.541,0.558
-0.200,0.528,0.548
-0.200,0.514,0.538
-0.201,0.502,0.527
-0.201,0.490,0.516
-0.201,0.485,0.507
-0.201,0.486,0.501
-0.201,0.492,0.498
-0.201,0.501,0.499
-0.201,0.514,0.504
-0.202,0.530,0.512
-0.203,0.543,0.522
-0.203,0.557,0.532
-0.203,0.569,0.543
-0.203,0.578,0.553
-0.203,0.585,0.562
-0.203,0.587,0.569
-0.203,0.579,0.572
-0.204,0.570,0.570
-0.204,0.557,0.565
-0.204,0.541,0.557
-0.204,0.527,0.548
-0.204,0.514,0.538
-0.205,0.502,0.527
-0.205,0.490,0.516
-0.205,0.485,0.507
-0.205,0.486,0.501
-0.205,0.492,0.498
-0.205,0.501,0.499
-0.206,0.515,0.505
-0.206,0.530,0.512
-0.206,0.544,0.522
-0.206,0.558,0.532
-0.206,0.570,0.543
-0.206,0.579,0.553
-0.207,0.585,0.562
-0.207,0.587,0.569
-0.207,0.579,0.571
-0.208,0.570,0.570
-0.208,0.555,0.565
-0.208,0.540,0.557
-0.208,0.527,0.548
-0.208,0.513,0.537
-0.208,0.501,0.526
-0.208,0.490,0.516
-0.208,0.485,0.507
-0.209,0.487,0.501
-0.209,0.493,0.499
-0.209,0.502,0.500
-0.209,0.515,0.505
-0.210,0.531,0.513
-0.210,0.544,0.523
-0.210,0.558,0.533
-0.210,0.571,0.544
-0.210,0.579,0.554
-0.210,0.585,0.563
-0.210,0.587,0.569
-0.211,0.579,0.571
-0.211,0.569,0.570
-0.211,0.555,0.564
-0.212,0.540,0.557
-0.212,0.526,0.547
-0.212,0.513,0.537
-0.212,0.501,0.526
-0.212,0.490,0.515
-0.212,0.485,0.506
-0.212,0.487,0.501
-0.213,0.493,0.499
-0.213,0.502,0.500
-0.214,0.516,0.506
-0.214,0.532,0.514
-0.214,0.545,0.523
-0.214,0.559,0.534
-0.214,0.570,0.544
-0.214,0.579,0.554
-0.214,0.585,0.563
-0.214,0.586,0.570
-0.215,0.578,0.571
-0.215,0.568,0.570
-0.215,0.554,0.564
-0.215,0.539,0.557
-0.216,0.525,0.547
-0.216,0.512,0.536
-0.216,0.500,0.525
-0.216,0.489,0.514
-0.216,0.485,0.506
-0.217,0.486,0.501
-0.217,0.493,0.498
-0.217,0.503,0.500
-0.217,0.517,0.505
-0.218,0.532,0.513
-0.218,0.546,0.523
-0.218,0.559,0.534
-0.218,0.571,0.545
-0.218,0.580,0.555
-0.218,0.585,0.564
-0.218,0.587,0.570
-0.219,0.578,0.572
-0.219,0.568,0.570
-0.219,0.554,0.564
-0.219,0.539,0.556
-0.219,0.525,0.546
-0.220,0.512,0.536
-0.220,0.499,0.525
-0.220,0.489,0.514
-0.220,0.485,0.506
-0.220,0.487,0.500
-0.221,0.493,0.499
-0.221,0.503,0.500
-0.221,0.517,0.506
-0.222,0.533,0.514
-0.222,0.546,0.523
-0.221,0.559,0.534
-0.222,0.571,0.545
-0.222,0.580,0.555
-0.222,0.585,0.564
-0.222,0.586,0.569
-0.223,0.578,0.571
-0.223,0.567,0.569
-0.223,0.553,0.564
-0.223,0.538,0.556
-0.223,0.524,0.546
-0.223,0.512,0.535
-0.224,0.499,0.524
-0.224,0.488,0.514
-0.224,0.485,0.505
-0.224,0.487,0.500
-0.224,0.494,0.499
-0.224,0.503,0.500
-0.225,0.519,0.507
-0.225,0.533,0.515
-0.225,0.547,0.524
-0.225,0.560,0.535
-0.226,0.572,0.546
-0.225,0.580,0.556
-0.226,0.586,0.564
-0.226,0.586,0.570
-0.226,0.578,0.572
-0.227,0.567,0.569
-0.227,0.552,0.564
-0.227,0.538,0.555
-0.227,0.524,0.545
-0.227,0.511,0.535
-0.227,0.499,0.524
-0.228,0.489,0.514
-0.228,0.485,0.505
-0.228,0.487,0.500
-0.228,0.494,0.499
-0.228,0.505,0.501
-0.228,0.519,0.507
-0.229,0.534,0.515
-0.230,0.548,0.525
-0.229,0.561,0.536
-0.229,0.572,0.547
-0.230,0.581,0.557
-0.229,0.586,0.565
-0.230,0.585,0.570
-0.230,0.577,0.571
-0.231,0.567,0.570
-0.231,0.552,0.563
-0.231,0.538,0.555
-0.230,0.524,0.545
-0.231,0.511,0.535
-0.231,0.498,0.524
-0.231,0.488,0.513
-0.231,0.485,0.505
-0.231,0.488,0.500
-0.232,0.495,0.499
-0.232,0.504,0.501
-0.232,0.520,0.507
-0.233,0.534,0.515
-0.233,0.548,0.525
-0.233,0.562,0.536
-0.233,0.573,0.547
-0.233,0.581,0.557
-0.233,0.586,0.565
-0.234,0.585,0.571
-0.234,0.577,0.572
-0.234,0.566,0.569
-0.235,0.551,0.563
-0.235,0.537,0.555
-0.235,0.523,0.545
-0.235,0.510,0.535
-0.235,0.497,0.523
-0.235,0.488,0.513
-0.235,0.485,0.505
-0.236,0.487,0.500
-0.236,0.495,0.499
-0.236,0.505,0.501
-0.236,0.520,0.507
-0.237,0.534,0.515
-0.237,0.548,0.525
-0.237,0.561,0.536
-0.237,0.573,0.547
-0.237,0.581,0.557
-0.237,0.586,0.565
-0.237,0.584,0.570
-0.238,0.576,0.571
-0.238,0.565,0.569
-0.238,0.551,0.563
-0.238,0.536,0.554
-0.239,0.522,0.544
-0.239,0.510,0.534
-0.239,0.497,0.523
-0.239,0.488,0.512
-0.239,0.485,0.504
-0.239,0.488,0.500
-0.240,0.496,0.499
-0.240,0.506,0.501
-0.240,0.521,0.508
-0.241,0.535,0.516
-0.241,0.550,0.526
-0.241,0.562,0.537
-0.241,0.573,0.547
-0.241,0.582,0.558
-0.241,0.587,0.565
-0.241,0.584,0.570
-0.242,0.576,0.571
-0.242,0.565,0.569
-0.242,0.550,0.562
-0.242,0.536,0.554
-0.242,0.521,0.544
-0.243,0.509,0.533
-0.243,0.496,0.522
-0.243,0.488,0.512
-0.243,0.485,0.504
-0.243,0.488,0.500
-0.244,0.496,0.499
-0.244,0.507,0.502
-0.244,0.522,0.509
-0.244,0.536,0.517
-0.245,0.550,0.527
-0.245,0.563,0.538
-0.245,0.575,0.548
-0.245,0.582,0.558
-0.245,0.587,0.566
-0.245,0.584,0.571
-0.246,0.575,0.571
-0.246,0.565,0.569
-0.246,0.549,0.562
-0.246,0.535,0.554
-0.246,0.521,0.543
-0.247,0.508,0.533
-0.246,0.496,0.522
-0.247,0.488,0.512
-0.247,0.485,0.504
-0.247,0.489,0.499
-0.247,0.496,0.499
-0.247,0.507,0.502
-0.248,0.523,0.508
-0.248,0.537,0.517
-0.249,0.551,0.527
-0.248,0.563,0.538
-0.249,0.574,0.548
-0.248,0.582,0.558
-0.249,0.587,0.566
-0.249,0.584,0.571
-0.249,0.575,0.572
-0.250,0.564,0.568
-0.250,0.548,0.562
-0.250,0.535,0.553
-0.250,0.521,0.542
-0.250,0.508,0.532
-0.250,0.495,0.521
-0.251,0.488,0.511
-0.250,0.485,0.503
-0.251,0.489,0.500
-0.251,0.497,0.499
-0.251,0.508,0.502
-0.252,0.523,0.509
-0.252,0.537,0.517
-0.252,0.551,0.527
-0.253,0.564,0.538
-0.253,0.575,0.549
-0.252,0.583,0.558
-0.252,0.586,0.567
-0.253,0.584,0.571
-0.254,0.575,0.571
-0.254,0.563,0.568
-0.254,0.547,0.562
-0.254,0.534,0.553
-0.254,0.520,0.543
-0.254,0.508,0.532
-0.254,0.495,0.521
-0.254,0.487,0.511
-0.254,0.485,0.504
-0.255,0.489,0.500
-0.255,0.497,0.499
-0.255,0.508,0.502
-0.256,0.524,0.509
-0.256,0.538,0.518
-0.256,0.552,0.528
-0.256,0.565,0.539
-0.256,0.575,0.549
-0.256,0.583,0.559
-0.256,0.587,0.567
-0.257,0.583,0.571
-0.257,0.574,0.571
-0.258,0.563,0.567
-0.258,0.547,0.560
-0.258,0.533,0.552
-0.258,0.519,0.542
-0.258,0.507,0.531
-0.258,0.494,0.520
-0.258,0.487,0.510
-0.258,0.485,0.503
-0.259,0.490,0.499
-0.259,0.498,0.499
-0.259,0.509,0.502
-0.259,0.525,0.510
-0.260,0.539,0.518
-0.260,0.552,0.528
-0.260,0.565,0.539
-0.260,0.576,0.550
-0.260,0.583,0.559
-0.260,0.587,0.567
-0.261,0.583,0.571
-0.261,0.574,0.571
-0.261,0.562,0.567
-0.261,0.546,0.560
-0.261,0.533,0.552
-0.262,0.519,0.542
-0.262,0.506,0.531
-0.262,0.493,0.520
-0.262,0.487,0.510
-0.262,0.485,0.503
-0.262,0.489,0.499
-0.263,0.498,0.499
-0.263,0.509,0.502
-0.263,0.525,0.510
-0.264,0.539,0.519
-0.264,0.553,0.529
-0.264,0.566,0.540
-0.264,0.576,0.551
-0.264,0.583,0.560
-0.264,0.587,0.567
-0.264,0.583,0.571
-0.265,0.573,0.571
-0.265,0.562,0.568
-0.265,0.546,0.560
-0.265,0.532,0.551
-0.266,0.518,0.541
-0.266,0.506,0.530
-0.266,0.492,0.519
-0.266,0.487,0.509
-0.266,0.486,0.502
-0.266,0.490,0.499
-0.266,0.498,0.499
-0.267,0.510,0.503
-0.267,0.526,0.510
-0.267,0.540,0.519
-0.268,0.554,0.529
-0.268,0.566,0.540
-0.268,0.577,0.551
-0.268,0.584,0.560
-0.268,0.587,0.568
-0.268,0.582,0.571
-0.269,0.573,0.571
-0.269,0.561,0.567
-0.269,0.545,0.560
-0.269,0.532,0.551
-0.269,0.517,0.541
-0.269,0.505,0.530
-0.270,0.492,0.519
-0.270,0.486,0.509
-0.270,0.485,0.502
-0.270,0.490,0.499
-0.270,0.499,0.499
-0.270,0.511,0.503
-0.271,0.527,0.511
-0.272,0.540,0.520
-0.271,0.555,0.530
-0.271,0.567,0.541
-0.271,0.577,0.551
-0.271,0.584,0.561
-0.272,0.588,0.568
-0.272,0.582,0.571
-0.273,0.573,0.571
-0.273,0.560,0.567
-0.273,0.545,0.560
-0.273,0.531,0.551
-0.273,0.517,0.541
-0.273,0.505,0.530
-0.273,0.492,0.519
-0.273,0.486,0.509
-0.273,0.486,0.502
-0.274,0.490,0.499
-0.274,0.500,0.500
-0.275,0.512,0.504
-0.275,0.527,0.511
-0.275,0.541,0.520
-0.275,0.554,0.531
-0.276,0.567,0.541
-0.276,0.578,0.552
-0.276,0.584,0.561
-0.276,0.587,0.568
-0.276,0.582,0.572
-0.276,0.572,0.572
-0.276,0.560,0.567
-0.277,0.544,0.560
-0.277,0.531,0.550
-0.277,0.517,0.540
-0.277,0.504,0.530
-0.277,0.492,0.518
-0.277,0.486,0.509
-0.278,0.486,0.502
-0.278,0.491,0.499
-0.278,0.500,0.500
-0.278,0.512,0.504
-0.279,0.528,0.511
-0.279,0.541,0.521
-0.279,0.555,0.531
-0.279,0.568,0.542
-0.279,0.578,0.552
-0.280,0.585,0.561
-0.280,0.587,0.568
-0.280,0.581,0.572
-0.281,0.572,0.571
-0.281,0.560,0.567
-0.281,0.543,0.559
-0.281,0.529,0.550
-0.281,0.516,0.539
-0.281,0.503,0.529
-0.281,0.491,0.518
-0.281,0.486,0.508
-0.281,0.486,0.502
-0.282,0.491,0.498
-0.282,0.501,0.499
-0.282,0.513,0.504
-0.283,0.529,0.511
-0.283,0.542,0.521
-0.283,0.557,0.532
-0.284,0.568,0.542
-0.284,0.578,0.553
-0.283,0.585,0.562
-0.283,0.587,0.569
-0.284,0.581,0.572
-0.285,0.571,0.571
-0.284,0.558,0.566
-0.284,0.543,0.559
-0.285,0.529,0.550
-0.285,0.515,0.539
-0.285,0.503,0.528
-0.285,0.491,0.517
-0.285,0.486,0.508
-0.285,0.487,0.503
-0.285,0.492,0.500
-0.285,0.501,0.500
-0.286,0.513,0.505
-0.287,0.530,0.512
-0.286,0.543,0.522
-0.287,0.557,0.532
-0.287,0.569,0.543
-0.287,0.579,0.553
-0.287,0.585,0.563
-0.287,0.588,0.569
-0.287,0.581,0.572
-0.288,0.571,0.571
-0.288,0.558,0.566
-0.288,0.542,0.559
-0.288,0.529,0.550
-0.289,0.515,0.539
-0.289,0.503,0.528
-0.289,0.491,0.517
-0.289,0.486,0.508
-0.289,0.487,0.501
-0.289,0.492,0.499
-0.289,0.501,0.500
-0.290,0.515,0.505
-0.290,0.530,0.513
-0.291,0.543,0.521
-0.291,0.557,0.532
-0.291,0.569,0.543
-0.291,0.579,0.553
-0.291,0.585,0.563
-0.291,0.588,0.570
-0.291,0.580,0.572
-0.292,0.570,0.571
-0.292,0.557,0.566
-0.292,0.542,0.558
-0.292,0.528,0.549
-0.293,0.514,0.538
-0.293,0.502,0.527
-0.293,0.490,0.516
-0.293,0.486,0.507
-0.293,0.487,0.501
-0.293,0.492,0.499
-0.293,0.502,0.500
-0.294,0.515,0.505
-0.294,0.530,0.513
-0.294,0.544,0.523
-0.295,0.558,0.533
-0.295,0.570,0.544
-0.295,0.579,0.554
-0.295,0.585,0.563
-0.295,0.588,0.569
-0.295,0.580,0.572
-0.296,0.570,0.571
-0.296,0.556,0.566
-0.296,0.541,0.558
-0.296,0.528,0.548
-0.296,0.514,0.538
-0.296,0.502,0.527
-0.297,0.490,0.516
-0.296,0.485,0.507
-0.297,0.487,0.501
-0.297,0.493,0.499
-0.297,0.502,0.500
-0.298,0.516,0.505
-0.298,0.531,0.513
-0.298,0.545,0.523
-0.298,0.558,0.534
-0.298,0.571,0.544
-0.298,0.580,0.554
-0.298,0.585,0.564
-0.299,0.587,0.570
-0.299,0.580,0.572
-0.300,0.570,0.571
-0.300,0.556,0.565
-0.300,0.540,0.557
-0.300,0.527,0.548
-0.300,0.513,0.538
-0.300,0.501,0.527
-0.300,0.490,0.515
-0.300,0.486,0.507
-0.301,0.487,0.501
-0.301,0.493,0.499
-0.301,0.502,0.501
-0.301,0.517,0.506
-0.302,0.532,0.514
-0.302,0.546,0.523
-0.302,0.559,0.534
-0.302,0.571,0.545
-0.303,0.580,0.555
-0.303,0.586,0.564
-0.303,0.587,0.570
-0.303,0.579,0.572
-0.304,0.569,0.570
-0.304,0.555,0.565
-0.304,0.540,0.557
-0.303,0.527,0.548
-0.304,0.513,0.537
-0.304,0.501,0.526
-0.304,0.490,0.515
-0.304,0.486,0.507
-0.305,0.488,0.501
-0.305,0.494,0.499
-0.305,0.502,0.500
-0.305,0.517,0.506
-0.306,0.532,0.514
-0.306,0.546,0.524
-0.306,0.559,0.534
-0.306,0.571,0.545
-0.306,0.580,0.555
-0.306,0.586,0.564
-0.307,0.587,0.570
-0.307,0.579,0.572
-0.307,0.569,0.570
-0.308,0.554,0.565
-0.307,0.539,0.557
-0.307,0.525,0.547
-0.308,0.512,0.537
-0.308,0.501,0.525
-0.308,0.490,0.515
-0.308,0.485,0.506
-0.309,0.488,0.501
-0.308,0.494,0.499
-0.309,0.504,0.501
-0.309,0.518,0.507
-0.309,0.533,0.515
-0.310,0.547,0.524
-0.310,0.561,0.535
-0.310,0.572,0.546
-0.310,0.581,0.556
-0.310,0.586,0.565
-0.310,0.586,0.570
-0.311,0.578,0.572
-0.311,0.568,0.570
-0.311,0.554,0.564
-0.311,0.539,0.556
-0.312,0.525,0.546
-0.312,0.512,0.536
-0.312,0.499,0.525
-0.312,0.489,0.514
-0.312,0.485,0.506
-0.312,0.488,0.500
-0.313,0.494,0.499
-0.313,0.504,0.501
-0.313,0.518,0.507
-0.313,0.533,0.515
-0.314,0.548,0.524
-0.314,0.561,0.535
-0.314,0.572,0.546
-0.314,0.581,0.556
-0.314,0.586,0.565
-0.314,0.586,0.570
-0.314,0.578,0.572
-0.315,0.568,0.570
-0.315,0.553,0.563
-0.315,0.538,0.555
-0.315,0.525,0.546
-0.316,0.512,0.536
-0.316,0.499,0.524
-0.316,0.489,0.514
-0.316,0.485,0.506
-0.316,0.488,0.501
-0.316,0.494,0.499
-0.316,0.505,0.501
-0.317,0.519,0.507
-0.317,0.534,0.515
-0.317,0.548,0.525
-0.317,0.561,0.536
-0.318,0.573,0.547
-0.317,0.582,0.557
-0.317,0.587,0.565
-0.318,0.586,0.571
-0.319,0.578,0.572
-0.319,0.567,0.570
-0.319,0.553,0.564
-0.319,0.538,0.556
-0.319,0.524,0.546
-0.320,0.511,0.535
-0.319,0.498,0.524
-0.320,0.489,0.514
-0.320,0.486,0.506
-0.320,0.488,0.500
-0.320,0.495,0.499
-0.320,0.505,0.501
-0.321,0.520,0.508
-0.321,0.535,0.515
-0.322,0.549,0.526
-0.322,0.561,0.536
-0.322,0.573,0.547
-0.321,0.581,0.557
